x,y,z,Bx,By,Bz
-1.5,-0.1,-0.7,-8.463,0.8059999999999999,-23.994
-1.5,-0.1,-0.6,-6.9,0.784,-24.014
-1.5,-0.1,-0.5,-5.337000000000001,0.773,-24.07
-1.5,-0.1,-0.4,-3.764,0.767,-24.046
-1.5,-0.1,-0.3,-2.161,0.7829999999999999,-24.058000000000003
-1.5,-0.1,-0.2,-0.622,0.74,-24.074
-1.5,-0.1,-0.1,1.013,0.743,-24.064
-1.5,-0.1,0.0,2.576,0.745,-24.075
-1.5,-0.1,0.1,4.212,0.75,-24.086
-1.5,-0.1,0.2,5.781000000000001,0.772,-24.081
-1.5,-0.1,0.3,7.385,0.746,-24.094
-1.5,-0.1,0.4,8.985,0.7140000000000001,-24.144000000000002
-1.5,-0.1,0.5,10.525,0.73,-24.101
-1.5,-0.1,0.6,12.115,0.7070000000000001,-24.155
-1.5,-0.1,0.7,13.710999999999999,0.6759999999999999,-24.092
-1.5,-0.1,0.8,15.251,0.7290000000000001,-24.121
-1.5,-0.1,0.9,16.838,0.745,-24.104
-1.5,-0.1,1.0,18.41,0.634,-24.044
-1.5,-0.1,1.1,19.973,0.6729999999999999,-24.066
-1.5,-0.1,1.2,21.533,0.649,-24.055999999999997
-1.5,-0.1,1.3,23.054000000000002,0.61,-23.984
-1.5,-0.1,1.4,24.636999999999997,0.664,-23.94
-1.5,-0.1,1.5,26.194000000000003,0.652,-23.963
-1.5,-0.0,-1.5,-21.003,0.862,-23.541999999999998
-1.5,-0.0,-1.4,-19.508,0.82,-23.673000000000002
-1.5,-0.0,-1.3,-17.912,0.9209999999999999,-23.785999999999998
-1.5,-0.0,-1.2,-16.415,0.861,-23.798000000000002
-1.5,-0.0,-1.1,-14.789000000000001,0.846,-23.855
-1.5,-0.0,-1.0,-13.261,0.794,-23.881999999999998
-1.5,-0.0,-0.9,-11.669,0.865,-23.9
-1.5,-0.0,-0.8,-10.133,0.846,-23.964000000000002
-1.5,-0.0,-0.7,-8.496,0.843,-23.956
-1.5,-0.0,-0.6,-6.934,0.763,-23.953000000000003
-1.5,-0.0,-0.5,-5.319,0.7909999999999999,-23.983
-1.5,-0.0,-0.4,-3.742,0.7490000000000001,-23.998
-1.5,-0.0,-0.3,-2.14,0.758,-24.034000000000002
-1.5,-0.0,-0.2,-0.5589999999999999,0.748,-24.028000000000002
-1.5,-0.0,-0.1,1.0290000000000001,0.759,-24.017
-1.5,-0.0,0.0,2.594,0.7709999999999999,-24.073
-1.5,-0.0,0.1,4.224,0.7909999999999999,-24.037
-1.5,-0.0,0.2,5.79,0.748,-24.115
-1.5,-0.0,0.3,7.3870000000000005,0.701,-24.135
-1.5,-0.0,0.4,8.925,0.73,-24.076999999999998
-1.5,-0.0,0.5,10.544,0.7390000000000001,-24.143
-1.5,-0.0,0.6,12.127,0.754,-24.115
-1.5,-0.0,0.7,13.683,0.698,-24.112
-1.5,-0.0,0.8,15.194,0.733,-24.111
-1.5,-0.0,0.9,16.826,0.649,-24.051
-1.5,-0.0,1.0,18.382,0.7,-24.037
-1.5,-0.0,1.1,19.941,0.6779999999999999,-23.989
-1.5,-0.0,1.2,21.515,0.669,-23.974
-1.5,-0.0,1.3,23.081999999999997,0.6609999999999999,-23.921999999999997
-1.5,-0.0,1.4,24.611,0.6890000000000001,-23.998
-1.5,-0.0,1.5,26.195999999999998,0.632,-23.962
-1.5,0.1,-1.5,-21.004,0.857,-23.474
-1.5,0.1,-1.4,-19.479,0.831,-23.628
-1.5,0.1,-1.3,-17.974,0.836,-23.726
-1.5,0.1,-1.2,-16.377,0.851,-23.779
-1.5,0.1,-1.1,-14.856,0.8170000000000001,-23.858
-1.5,0.1,-1.0,-13.265999999999998,0.789,-23.853
-1.5,0.1,-0.9,-11.683,0.775,-23.881999999999998
-1.5,0.1,-0.8,-10.08,0.7959999999999999,-23.976999999999997
-1.5,0.1,-0.7,-8.529,0.762,-23.930999999999997
-1.5,0.1,-0.6,-6.937,0.789,-23.976999999999997
-1.5,0.1,-0.5,-5.399,0.748,-24.026
-1.5,0.1,-0.4,-3.7680000000000002,0.7879999999999999,-24.075
-1.5,0.1,-0.3,-2.227,0.78,-24.008000000000003
-1.5,0.1,-0.2,-0.565,0.748,-23.998
-1.5,0.1,-0.1,1.0490000000000002,0.75,-24.034000000000002
-1.5,0.1,0.0,2.562,0.772,-24.05
-1.5,0.1,0.1,4.148,0.7759999999999999,-24.017
-1.5,0.1,0.2,5.731,0.684,-24.114
-1.5,0.1,0.3,7.369,0.7020000000000001,-24.037
-1.5,0.1,0.4,8.934,0.722,-24.05
-1.5,0.1,0.5,10.542,0.715,-24.070999999999998
-1.5,0.1,0.6,12.104000000000001,0.7290000000000001,-24.1
-1.5,0.1,0.7,13.634,0.764,-24.051
-1.5,0.1,0.8,15.222000000000001,0.687,-24.101
-1.5,0.1,0.9,16.804000000000002,0.726,-24.044
-1.5,0.1,1.0,18.365,0.67,-24.02
-1.5,0.1,1.1,19.939,0.679,-23.967
-1.5,0.1,1.2,21.444000000000003,0.7340000000000001,-24.000999999999998
-1.5,0.1,1.3,23.037,0.675,-23.936
-1.5,0.1,1.4,24.574,0.693,-23.903000000000002
-1.5,0.1,1.5,26.151999999999997,0.6559999999999999,-23.875
-1.5,0.2,-1.5,-21.029,0.762,-23.496
-1.5,0.2,-1.4,-19.533,0.8170000000000001,-23.668000000000003
-1.5,0.2,-1.3,-18.015,0.823,-23.691
-1.5,0.2,-1.2,-16.489,0.805,-23.774
-1.5,0.2,-1.1,-14.852,0.852,-23.808000000000003
-1.5,0.2,-1.0,-13.342,0.841,-23.769000000000002
-1.5,0.2,-0.9,-11.714,0.7559999999999999,-23.865
-1.5,0.2,-0.8,-10.142999999999999,0.746,-23.974
-1.5,0.2,-0.7,-8.586,0.807,-23.938000000000002
-1.5,0.2,-0.6,-6.9270000000000005,0.7809999999999999,-23.949
-1.5,0.2,-0.5,-5.3839999999999995,0.7609999999999999,-23.975
-1.5,0.2,-0.4,-3.773,0.75,-24.013
-1.5,0.2,-0.3,-2.2319999999999998,0.762,-23.947
-1.5,0.2,-0.2,-0.621,0.7709999999999999,-24.035
-1.5,0.2,-0.1,1.0170000000000001,0.782,-24.018
-1.5,0.2,0.0,2.529,0.782,-23.999000000000002
-1.5,0.2,0.1,4.155,0.736,-24.054000000000002
-1.5,0.2,0.2,5.77,0.7190000000000001,-24.057
-1.5,0.2,0.3,7.372999999999999,0.777,-24.045
-1.5,0.2,0.4,8.889,0.7,-24.096999999999998
-1.5,0.2,0.5,10.491,0.7140000000000001,-24.09
-1.5,0.2,0.6,12.049000000000001,0.706,-24.08
-1.5,0.2,0.7,13.629000000000001,0.7190000000000001,-24.033
-1.5,0.2,0.8,15.220999999999998,0.6920000000000001,-24.065
-1.5,0.2,0.9,16.785,0.63,-24.041999999999998
-1.5,0.2,1.0,18.299,0.6659999999999999,-24.031999999999996
-1.5,0.2,1.1,19.919,0.7040000000000001,-23.97
-1.5,0.2,1.2,21.459,0.7140000000000001,-23.91
-1.5,0.2,1.3,23.039,0.708,-23.901
-1.5,0.2,1.4,24.629,0.621,-23.881
-1.5,0.2,1.5,26.111,0.636,-23.848000000000003
-1.5,0.3,-1.5,-21.06,0.809,-23.439
-1.5,0.3,-1.4,-19.518,0.866,-23.656999999999996
-1.5,0.3,-1.3,-17.95,0.858,-23.693
-1.5,0.3,-1.2,-16.439,0.768,-23.741999999999997
-1.5,0.3,-1.1,-14.866,0.857,-23.746
-1.5,0.3,-1.0,-13.307,0.855,-23.809
-1.5,0.3,-0.9,-11.752,0.79,-23.805999999999997
-1.5,0.3,-0.8,-10.087,0.82,-23.846999999999998
-1.5,0.3,-0.7,-8.545,0.76,-23.886
-1.5,0.3,-0.6,-6.94,0.7879999999999999,-23.951999999999998
-1.5,0.3,-0.5,-5.403,0.782,-23.971999999999998
-1.5,0.3,-0.4,-3.807,0.759,-23.996
-1.5,0.3,-0.3,-2.2430000000000003,0.769,-23.985
-1.5,0.3,-0.2,-0.623,0.8,-24.016
-1.5,0.3,-0.1,0.977,0.795,-23.994
-1.5,0.3,0.0,2.594,0.7709999999999999,-24.008000000000003
-1.5,0.3,0.1,4.154,0.746,-23.991999999999997
-1.5,0.3,0.2,5.721,0.74,-24.063000000000002
-1.5,0.3,0.3,7.3420000000000005,0.7979999999999999,-24.037
-1.5,0.3,0.4,8.916,0.6829999999999999,-24.039
-1.5,0.3,0.5,10.536,0.746,-24.05
-1.5,0.3,0.6,12.058,0.75,-24.01
-1.5,0.3,0.7,13.61,0.6990000000000001,-23.973000000000003
-1.5,0.3,0.8,15.216,0.757,-24.054000000000002
-1.5,0.3,0.9,16.723,0.6729999999999999,-23.989
-1.5,0.3,1.0,18.346,0.677,-23.995
-1.5,0.3,1.1,19.872,0.68,-23.944000000000003
-1.5,0.3,1.2,21.436999999999998,0.7140000000000001,-23.901999999999997
-1.5,0.3,1.3,23.011999999999997,0.7020000000000001,-23.932
-1.5,0.3,1.4,24.625999999999998,0.633,-23.826
-1.5,0.3,1.5,26.138,0.621,-23.831
-1.5,0.4,-1.5,-21.024,0.82,-23.444000000000003
-1.5,0.4,-1.4,-19.549,0.858,-23.568
-1.5,0.4,-1.3,-17.993,0.804,-23.665
-1.5,0.4,-1.2,-16.432000000000002,0.823,-23.686999999999998
-1.5,0.4,-1.1,-14.892999999999999,0.8320000000000001,-23.733
-1.5,0.4,-1.0,-13.302999999999999,0.774,-23.84
-1.5,0.4,-0.9,-11.720999999999998,0.8370000000000001,-23.807
-1.5,0.4,-0.8,-10.204,0.8290000000000001,-23.843000000000004
-1.5,0.4,-0.7,-8.573,0.807,-23.888
-1.5,0.4,-0.6,-6.997999999999999,0.757,-23.915
-1.5,0.4,-0.5,-5.399,0.797,-23.945999999999998
-1.5,0.4,-0.4,-3.833,0.777,-23.943
-1.5,0.4,-0.3,-2.26,0.804,-23.971999999999998
-1.5,0.4,-0.2,-0.601,0.795,-23.956999999999997
-1.5,0.4,-0.1,0.9420000000000001,0.742,-23.951999999999998
-1.5,0.4,0.0,2.529,0.76,-24.025
-1.5,0.4,0.1,4.13,0.764,-24.009
-1.5,0.4,0.2,5.721,0.769,-23.943
-1.5,0.4,0.3,7.297999999999999,0.75,-23.995
-1.5,0.4,0.4,8.877,0.738,-23.97
-1.5,0.4,0.5,10.444,0.7170000000000001,-23.989
-1.5,0.4,0.6,12.087,0.69,-23.97
-1.5,0.4,0.7,13.606,0.746,-23.941999999999997
-1.5,0.4,0.8,15.17,0.711,-23.986
-1.5,0.4,0.9,16.732,0.731,-23.997
-1.5,0.4,1.0,18.327,0.7340000000000001,-23.943
-1.5,0.4,1.1,19.926,0.653,-23.916999999999998
-1.5,0.4,1.2,21.479,0.6709999999999999,-23.889
-1.5,0.4,1.3,22.985,0.655,-23.88
-1.5,0.4,1.4,24.558000000000003,0.644,-23.819000000000003
-1.5,0.4,1.5,26.115,0.652,-23.825
-1.5,0.5,-1.5,-21.075,0.82,-23.418000000000003
-1.5,0.5,-1.4,-19.586,0.83,-23.513
-1.5,0.5,-1.3,-18.032,0.787,-23.6
-1.5,0.5,-1.2,-16.448,0.848,-23.651999999999997
-1.5,0.5,-1.1,-14.889000000000001,0.7759999999999999,-23.752
-1.5,0.5,-1.0,-13.34,0.7879999999999999,-23.718000000000004
-1.5,0.5,-0.9,-11.739,0.769,-23.826999999999998
-1.5,0.5,-0.8,-10.155,0.816,-23.803
-1.5,0.5,-0.7,-8.562000000000001,0.789,-23.831
-1.5,0.5,-0.6,-6.971,0.7659999999999999,-23.875
-1.5,0.5,-0.5,-5.446000000000001,0.737,-23.866
-1.5,0.5,-0.4,-3.8289999999999997,0.765,-23.875999999999998
-1.5,0.5,-0.3,-2.205,0.7040000000000001,-23.910999999999998
-1.5,0.5,-0.2,-0.667,0.743,-23.849
-1.5,0.5,-0.1,0.9490000000000001,0.7959999999999999,-23.886999999999997
-1.5,0.5,0.0,2.508,0.71,-23.916999999999998
-1.5,0.5,0.1,4.138999999999999,0.767,-23.944000000000003
-1.5,0.5,0.2,5.682,0.684,-23.96
-1.5,0.5,0.3,7.279,0.7040000000000001,-23.925
-1.5,0.5,0.4,8.872,0.777,-23.95
-1.5,0.5,0.5,10.457,0.705,-23.974
-1.5,0.5,0.6,12.027999999999999,0.6990000000000001,-23.923000000000002
-1.5,0.5,0.7,13.600999999999999,0.705,-23.916999999999998
-1.5,0.5,0.8,15.155,0.687,-23.930999999999997
-1.5,0.5,0.9,16.71,0.6759999999999999,-23.932
-1.5,0.5,1.0,18.31,0.716,-23.886999999999997
-1.5,0.5,1.1,19.884,0.715,-23.904
-1.5,0.5,1.2,21.439,0.6940000000000001,-23.848000000000003
-1.5,0.5,1.3,22.976,0.6709999999999999,-23.771
-1.5,0.5,1.4,24.534000000000002,0.69,-23.765
-1.5,0.5,1.5,26.037,0.685,-23.767
-1.5,0.6,-1.5,-21.076999999999998,0.802,-23.338
-1.5,0.6,-1.4,-19.614,0.767,-23.471999999999998
-1.5,0.6,-1.3,-18.048,0.807,-23.559
-1.5,0.6,-1.2,-16.454,0.8270000000000001,-23.576
-1.5,0.6,-1.1,-14.909,0.765,-23.680999999999997
-1.5,0.6,-1.0,-13.335,0.7609999999999999,-23.697
-1.5,0.6,-0.9,-11.792,0.831,-23.741999999999997
-1.5,0.6,-0.8,-10.142000000000001,0.823,-23.785999999999998
-1.5,0.6,-0.7,-8.636000000000001,0.7609999999999999,-23.788
-1.5,0.6,-0.6,-7.067,0.8170000000000001,-23.803
-1.5,0.6,-0.5,-5.456,0.833,-23.795
-1.5,0.6,-0.4,-3.862,0.758,-23.816
-1.5,0.6,-0.3,-2.287,0.7559999999999999,-23.865
-1.5,0.6,-0.2,-0.654,0.777,-23.865
-1.5,0.6,-0.1,0.9059999999999999,0.711,-23.88
-1.5,0.6,0.0,2.497,0.723,-23.846
-1.5,0.6,0.1,4.081,0.75,-23.897
-1.5,0.6,0.2,5.6739999999999995,0.7120000000000001,-23.962
-1.5,0.6,0.3,7.242999999999999,0.7170000000000001,-23.893
-1.5,0.6,0.4,8.831,0.7240000000000001,-23.84
-1.5,0.6,0.5,10.425999999999998,0.7290000000000001,-23.96
-1.5,0.6,0.6,11.959000000000001,0.75,-23.871
-1.5,0.6,0.7,13.538,0.737,-23.912
-1.5,0.6,0.8,15.103,0.74,-23.921
-1.5,0.6,0.9,16.692,0.72,-23.881999999999998
-1.5,0.6,1.0,18.245,0.695,-23.862
-1.5,0.6,1.1,19.811,0.6629999999999999,-23.9
-1.5,0.6,1.2,21.406999999999996,0.6629999999999999,-23.843000000000004
-1.5,0.6,1.3,22.927,0.68,-23.825
-1.5,0.6,1.4,24.49,0.657,-23.823
-1.5,0.6,1.5,26.055,0.67,-23.746
-1.5,0.7,-1.5,-21.133000000000003,0.847,-23.362
-1.5,0.7,-1.4,-19.664,0.794,-23.456999999999997
-1.5,0.7,-1.3,-18.077,0.778,-23.544
-1.5,0.7,-1.2,-16.529,0.836,-23.61
-1.5,0.7,-1.1,-14.925999999999998,0.794,-23.6
-1.5,0.7,-1.0,-13.38,0.823,-23.72
-1.5,0.7,-0.9,-11.815,0.828,-23.705
-1.5,0.7,-0.8,-10.245999999999999,0.7879999999999999,-23.706
-1.5,0.7,-0.7,-8.684,0.804,-23.724
-1.5,0.7,-0.6,-7.045,0.763,-23.781
-1.5,0.7,-0.5,-5.522,0.758,-23.753
-1.5,0.7,-0.4,-3.92,0.7509999999999999,-23.801
-1.5,0.7,-0.3,-2.332,0.715,-23.835
-1.5,0.7,-0.2,-0.727,0.721,-23.815
-1.5,0.7,-0.1,0.83,0.792,-23.866999999999997
-1.5,0.7,0.0,2.435,0.789,-23.866999999999997
-1.5,0.7,0.1,3.9930000000000003,0.7809999999999999,-23.828000000000003
-1.5,0.7,0.2,5.638999999999999,0.743,-23.843000000000004
-1.5,0.7,0.3,7.184,0.7709999999999999,-23.905
-1.5,0.7,0.4,8.798,0.722,-23.883000000000003
-1.5,0.7,0.5,10.365,0.711,-23.874000000000002
-1.5,0.7,0.6,11.962,0.725,-23.84
-1.5,0.7,0.7,13.51,0.713,-23.898000000000003
-1.5,0.7,0.8,15.095999999999998,0.684,-23.910999999999998
-1.5,0.7,0.9,16.625999999999998,0.6990000000000001,-23.845
-1.5,0.7,1.0,18.182000000000002,0.78,-23.825
-1.5,0.7,1.1,19.762999999999998,0.6559999999999999,-23.874000000000002
-1.5,0.7,1.2,21.343000000000004,0.677,-23.76
-1.5,0.7,1.3,22.885,0.71,-23.749000000000002
-1.5,0.7,1.4,24.465999999999998,0.7070000000000001,-23.699
-1.5,0.7,1.5,25.986,0.7290000000000001,-23.665
-1.5,0.8,-1.5,-21.171999999999997,0.851,-23.303
-1.5,0.8,-1.4,-19.69,0.831,-23.438000000000002
-1.5,0.8,-1.3,-18.09,0.812,-23.500999999999998
-1.5,0.8,-1.2,-16.538,0.7809999999999999,-23.546999999999997
-1.5,0.8,-1.1,-14.954,0.794,-23.6
-1.5,0.8,-1.0,-13.44,0.7879999999999999,-23.648000000000003
-1.5,0.8,-0.9,-11.870999999999999,0.7859999999999999,-23.691999999999997
-1.5,0.8,-0.8,-10.274000000000001,0.764,-23.741999999999997
-1.5,0.8,-0.7,-8.696,0.785,-23.713
-1.5,0.8,-0.6,-7.162000000000001,0.805,-23.717
-1.5,0.8,-0.5,-5.535,0.7609999999999999,-23.778000000000002
-1.5,0.8,-0.4,-3.9339999999999997,0.8079999999999999,-23.845
-1.5,0.8,-0.3,-2.334,0.7609999999999999,-23.929000000000002
-1.5,0.8,-0.2,-0.818,0.8059999999999999,-23.805999999999997
-1.5,0.8,-0.1,0.789,0.763,-23.837
-1.5,0.8,0.0,2.4019999999999997,0.778,-23.881999999999998
-1.5,0.8,0.1,4.0280000000000005,0.7509999999999999,-23.829
-1.5,0.8,0.2,5.621,0.679,-23.846999999999998
-1.5,0.8,0.3,7.167999999999999,0.7490000000000001,-23.936999999999998
-1.5,0.8,0.4,8.722999999999999,0.7440000000000001,-23.901
-1.5,0.8,0.5,10.325999999999999,0.7390000000000001,-23.927
-1.5,0.8,0.6,11.92,0.662,-23.919
-1.5,0.8,0.7,13.503,0.706,-23.845
-1.5,0.8,0.8,15.046,0.6970000000000001,-23.831999999999997
-1.5,0.8,0.9,16.618,0.71,-23.906
-1.5,0.8,1.0,18.160999999999998,0.716,-23.851
-1.5,0.8,1.1,19.744,0.6940000000000001,-23.809
-1.5,0.8,1.2,21.301,0.657,-23.801
-1.5,0.8,1.3,22.864,0.6920000000000001,-23.816999999999997
-1.5,0.8,1.4,24.436999999999998,0.7190000000000001,-23.772
-1.5,0.8,1.5,25.999000000000002,0.698,-23.761999999999997
-1.5,0.9,-1.5,-21.178,0.774,-23.331
-1.5,0.9,-1.4,-19.701,0.825,-23.441
-1.5,0.9,-1.3,-18.105999999999998,0.769,-23.523000000000003
-1.5,0.9,-1.2,-16.598,0.802,-23.583000000000002
-1.5,0.9,-1.1,-15.029000000000002,0.7979999999999999,-23.658
-1.5,0.9,-1.0,-13.447000000000001,0.7829999999999999,-23.683000000000003
-1.5,0.9,-0.9,-11.84,0.755,-23.655
-1.5,0.9,-0.8,-10.319,0.736,-23.736
-1.5,0.9,-0.7,-8.677999999999999,0.76,-23.781999999999996
-1.5,0.9,-0.6,-7.144,0.7490000000000001,-23.826999999999998
-1.5,0.9,-0.5,-5.546,0.779,-23.808000000000003
-1.5,0.9,-0.4,-3.9819999999999998,0.777,-23.848000000000003
-1.5,0.9,-0.3,-2.415,0.757,-23.83
-1.5,0.9,-0.2,-0.79,0.74,-23.846
-1.5,0.9,-0.1,0.789,0.7829999999999999,-23.844
-1.5,0.9,0.0,2.342,0.754,-23.804000000000002
-1.5,0.9,0.1,3.965,0.805,-23.863000000000003
-1.5,0.9,0.2,5.579,0.757,-23.938000000000002
-1.5,0.9,0.3,7.138999999999999,0.769,-23.893
-1.5,0.9,0.4,8.783,0.742,-23.9
-1.5,0.9,0.5,10.311,0.7090000000000001,-23.866
-1.5,0.9,0.6,11.870999999999999,0.675,-23.866
-1.5,0.9,0.7,13.49,0.747,-23.889
-1.5,0.9,0.8,15.004000000000001,0.754,-23.883000000000003
-1.5,0.9,0.9,16.56,0.685,-23.875
-1.5,0.9,1.0,18.133,0.7170000000000001,-23.851
-1.5,0.9,1.1,19.724,0.701,-23.796
-1.5,0.9,1.2,21.281,0.784,-23.761
-1.5,0.9,1.3,22.866,0.684,-23.793000000000003
-1.5,0.9,1.4,24.336,0.6659999999999999,-23.753
-1.5,0.9,1.5,25.905,0.65,-23.682
-1.5,1.0,-1.5,-21.225,0.802,-23.271
-1.5,1.0,-1.4,-19.748,0.768,-23.38
-1.5,1.0,-1.3,-18.178,0.789,-23.456999999999997
-1.5,1.0,-1.2,-16.645,0.809,-23.557
-1.5,1.0,-1.1,-15.091,0.7809999999999999,-23.633000000000003
-1.5,1.0,-1.0,-13.487,0.732,-23.651999999999997
-1.5,1.0,-0.9,-11.885,0.7390000000000001,-23.705
-1.5,1.0,-0.8,-10.392999999999999,0.725,-23.754
-1.5,1.0,-0.7,-8.783999999999999,0.826,-23.711
-1.5,1.0,-0.6,-7.184,0.778,-23.763
-1.5,1.0,-0.5,-5.596,0.763,-23.818
-1.5,1.0,-0.4,-4.008,0.7909999999999999,-23.863000000000003
-1.5,1.0,-0.3,-2.39,0.767,-23.82
-1.5,1.0,-0.2,-0.877,0.797,-23.83
-1.5,1.0,-0.1,0.774,0.762,-23.886
-1.5,1.0,0.0,2.351,0.723,-23.855
-1.5,1.0,0.1,3.9410000000000003,0.785,-23.872
-1.5,1.0,0.2,5.5360000000000005,0.778,-23.877
-1.5,1.0,0.3,7.146,0.7609999999999999,-23.886999999999997
-1.5,1.0,0.4,8.705,0.7490000000000001,-23.924
-1.5,1.0,0.5,10.237,0.78,-23.839000000000002
-1.5,1.0,0.6,11.845,0.7709999999999999,-23.912
-1.5,1.0,0.7,13.419,0.76,-23.851
-1.5,1.0,0.8,14.958,0.7759999999999999,-23.844
-1.5,1.0,0.9,16.562,0.732,-23.873
-1.5,1.0,1.0,18.097,0.741,-23.826999999999998
-1.5,1.0,1.1,19.664,0.715,-23.759
-1.5,1.0,1.2,21.232,0.723,-23.811999999999998
-1.5,1.0,1.3,22.768,0.701,-23.801
-1.5,1.0,1.4,24.328000000000003,0.7240000000000001,-23.772
-1.5,1.0,1.5,25.871,0.72,-23.708000000000002
-1.5,1.1,-1.5,-21.291,0.7709999999999999,-23.183000000000003
-1.5,1.1,-1.4,-19.732,0.794,-23.388
-1.5,1.1,-1.3,-18.215,0.8079999999999999,-23.408
-1.5,1.1,-1.2,-16.635,0.768,-23.483
-1.5,1.1,-1.1,-15.085,0.792,-23.525
-1.5,1.1,-1.0,-13.484000000000002,0.775,-23.583000000000002
-1.5,1.1,-0.9,-11.902000000000001,0.8029999999999999,-23.612
-1.5,1.1,-0.8,-10.370999999999999,0.807,-23.671
-1.5,1.1,-0.7,-8.808,0.763,-23.656999999999996
-1.5,1.1,-0.6,-7.207999999999999,0.8029999999999999,-23.713
-1.5,1.1,-0.5,-5.638,0.8170000000000001,-23.715
-1.5,1.1,-0.4,-4.0360000000000005,0.757,-23.698
-1.5,1.1,-0.3,-2.42,0.747,-23.711
-1.5,1.1,-0.2,-0.8320000000000001,0.725,-23.703000000000003
-1.5,1.1,-0.1,0.767,0.7659999999999999,-23.788
-1.5,1.1,0.0,2.315,0.72,-23.776
-1.5,1.1,0.1,3.923,0.721,-23.771
-1.5,1.1,0.2,5.518,0.78,-23.796
-1.5,1.1,0.3,7.039,0.746,-23.801
-1.5,1.1,0.4,8.667,0.764,-23.796
-1.5,1.1,0.5,10.187999999999999,0.7659999999999999,-23.816
-1.5,1.1,0.6,11.747,0.77,-23.802
-1.5,1.1,0.7,13.366,0.746,-23.819000000000003
-1.5,1.1,0.8,14.992,0.713,-23.8
-1.5,1.1,0.9,16.488,0.7120000000000001,-23.753
-1.5,1.1,1.0,18.121,0.75,-23.769000000000002
-1.5,1.1,1.1,19.641,0.7340000000000001,-23.74
-1.5,1.1,1.2,21.213,0.653,-23.728
-1.5,1.1,1.3,22.732,0.727,-23.691999999999997
-1.5,1.1,1.4,24.335,0.71,-23.607
-1.5,1.1,1.5,25.831,0.688,-23.671
-1.5,1.2,-1.5,-21.289,0.769,-23.164
-1.5,1.2,-1.4,-19.813,0.7859999999999999,-23.386
-1.5,1.2,-1.3,-18.283,0.807,-23.429000000000002
-1.5,1.2,-1.2,-16.685,0.784,-23.504
-1.5,1.2,-1.1,-15.155,0.843,-23.498
-1.5,1.2,-1.0,-13.584000000000001,0.7709999999999999,-23.593000000000004
-1.5,1.2,-0.9,-11.984000000000002,0.8220000000000001,-23.689
-1.5,1.2,-0.8,-10.405999999999999,0.742,-23.621
-1.5,1.2,-0.7,-8.835,0.782,-23.684
-1.5,1.2,-0.6,-7.265,0.77,-23.677
-1.5,1.2,-0.5,-5.711,0.8029999999999999,-23.673000000000002
-1.5,1.2,-0.4,-4.08,0.741,-23.754
-1.5,1.2,-0.3,-2.51,0.7859999999999999,-23.773000000000003
-1.5,1.2,-0.2,-0.894,0.754,-23.748
-1.5,1.2,-0.1,0.691,0.7759999999999999,-23.775
-1.5,1.2,0.0,2.283,0.7979999999999999,-23.736
-1.5,1.2,0.1,3.863,0.733,-23.785
-1.5,1.2,0.2,5.416,0.764,-23.834
-1.5,1.2,0.3,7.018,0.809,-23.788
-1.5,1.2,0.4,8.649,0.775,-23.785
-1.5,1.2,0.5,10.179,0.799,-23.811
-1.5,1.2,0.6,11.741,0.737,-23.822
-1.5,1.2,0.7,13.345999999999998,0.747,-23.795
-1.5,1.2,0.8,14.892000000000001,0.6679999999999999,-23.768
-1.5,1.2,0.9,16.428,0.745,-23.729
-1.5,1.2,1.0,18.026,0.733,-23.766
-1.5,1.2,1.1,19.607,0.804,-23.741
-1.5,1.2,1.2,21.151,0.75,-23.721999999999998
-1.5,1.2,1.3,22.753,0.679,-23.712
-1.5,1.2,1.4,24.309,0.7440000000000001,-23.66
-1.5,1.2,1.5,25.803,0.732,-23.585
-1.5,1.3,-1.5,-21.328000000000003,0.762,-23.191
-1.5,1.3,-1.4,-19.852,0.789,-23.31
-1.5,1.3,-1.3,-18.262999999999998,0.747,-23.364
-1.5,1.3,-1.2,-16.674,0.8079999999999999,-23.443
-1.5,1.3,-1.1,-15.140999999999998,0.763,-23.51
-1.5,1.3,-1.0,-13.609000000000002,0.741,-23.517
-1.5,1.3,-0.9,-12.052,0.7490000000000001,-23.533
-1.5,1.3,-0.8,-10.450999999999999,0.748,-23.616999999999997
-1.5,1.3,-0.7,-8.872,0.7859999999999999,-23.65
-1.5,1.3,-0.6,-7.312,0.7659999999999999,-23.631999999999998
-1.5,1.3,-0.5,-5.737,0.785,-23.697
-1.5,1.3,-0.4,-4.098,0.83,-23.634
-1.5,1.3,-0.3,-2.557,0.7070000000000001,-23.68
-1.5,1.3,-0.2,-0.941,0.77,-23.768
-1.5,1.3,-0.1,0.67,0.772,-23.761999999999997
-1.5,1.3,0.0,2.217,0.755,-23.804000000000002
-1.5,1.3,0.1,3.81,0.779,-23.761
-1.5,1.3,0.2,5.43,0.703,-23.811
-1.5,1.3,0.3,6.981,0.7879999999999999,-23.835
-1.5,1.3,0.4,8.546,0.7340000000000001,-23.84
-1.5,1.3,0.5,10.097999999999999,0.775,-23.822
-1.5,1.3,0.6,11.738,0.73,-23.791999999999998
-1.5,1.3,0.7,13.296,0.759,-23.773000000000003
-1.5,1.3,0.8,14.850999999999999,0.711,-23.738000000000003
-1.5,1.3,0.9,16.451,0.74,-23.726999999999997
-1.5,1.3,1.0,18.016,0.755,-23.75
-1.5,1.3,1.1,19.548,0.78,-23.69
